;rede_id;redner_id;redner_name;fraktion;rolle_kurz;sitzung-nr;sitzung-datum;rede_länge;anti_eliticm;people_centrism;left_wing_ideology;right_wing_ideology
17157;ID2015419100;11004697;Carl-Julius Cronenberg;FDP;;154;22.02.2024;178;0.09457306;0.006087185;0.0052543823;0.0045285285
17158;ID2015419200;11005058;Maximilian Funke-Kaiser;FDP;;154;22.02.2024;228;0.07417435;0.005658453;0.004974954;0.004348728
17159;ID2015419300;11004948;Peter Heidt;FDP;;154;22.02.2024;209;0.07921868;0.0059831743;0.0051209633;0.0046515893
17160;ID2015419400;11004745;Markus Herbrand;FDP;;154;22.02.2024;208;0.07883965;0.0060849045;0.0052107438;0.00447675
17161;ID2015419500;11005219;Stefan Seidler;FRAKTIONSLOS;;154;22.02.2024;69;0.0120008085;0.0056586396;0.0039191567;0.0035188098
17162;ID2015419600;11004922;Dr. Andrew Ullmann;FDP;;154;22.02.2024;261;0.01533395;0.008847734;0.0048654615;0.004214574
17163;ID2015419700;11004068;Roderich Kiesewetter;CDU/CSU;;154;22.02.2024;490;0.051395535;0.016469264;0.0064558997;0.008660928
17164;ID2015419800;11005013;Tobias B. Bacherle;BÜNDNIS 90/DIE GRÜNEN;;154;22.02.2024;475;0.007609513;0.032925848;0.0053760177;0.004529904
17165;ID2015419900;11004175;Stephan Thomae;FDP;;154;22.02.2024;482;0.11956898;0.0135906255;0.055704433;0.00353367
17166;ID2015420000;11005041;Jan Dieren;SPD;;154;22.02.2024;390;0.0100453375;0.024298046;0.0076803085;0.004037478
17167;ID2015420100;11005098;Anna Kassautzki;SPD;;154;22.02.2024;538;0.008481851;0.011004661;0.005257631;0.004127895
17168;ID2015420200;11004703;Anke Domscheit-Berg;DIE LINKE;;154;22.02.2024;302;0.22546417;0.0065215393;0.061928812;0.010009752
17169;ID2015420300;11005248;Johannes Wagner;BÜNDNIS 90/DIE GRÜNEN;;154;22.02.2024;497;0.051488556;0.013418501;0.024256412;0.013726706
17170;ID2015420400;11004922;Dr. Andrew Ullmann;FDP;;154;22.02.2024;606;0.06445685;0.011220881;0.0057971524;0.0057897405
17171;ID2015420500;11004181;Kathrin Vogler;DIE LINKE;;154;22.02.2024;326;0.2849246;0.042625785;0.15224043;0.020674046
17172;ID2015420600;11004146;Patrick Schnieder;CDU/CSU;;154;22.02.2024;434;0.279521;0.0066000842;0.053948276;0.1514435
17173;ID2015420700;11005086;Bruno Hönel;BÜNDNIS 90/DIE GRÜNEN;;154;22.02.2024;486;0.09736905;0.008579215;0.016044274;0.0036648575
17174;ID2015420800;11005075;Philipp Hartewig;FDP;;154;22.02.2024;396;0.011507475;0.027042314;0.005764045;0.003471598
17175;ID2015420900;11005213;Christian Schreider;SPD;;154;22.02.2024;625;0.13284403;0.021878839;0.005907584;0.006302014
17176;ID2015421000;11005262;Dr. Herbert Wollmann;SPD;;154;22.02.2024;364;0.064489;0.03769581;0.0050573545;0.0049915826
17177;ID2015421100;11003589;Stephan Mayer;CDU/CSU;;154;22.02.2024;605;0.064615235;0.039424475;0.004525939;0.00482753
17178;ID2015421200;11005114;Philip Krämer;BÜNDNIS 90/DIE GRÜNEN;;154;22.02.2024;755;0.06656998;0.020214468;0.0060753445;0.007420437
17179;ID2015421300;11004288;Dr. André Hahn;DIE LINKE;;154;22.02.2024;333;0.24749051;0.035552688;0.14780693;0.007307342
17180;ID2015421400;11004603;Dr. Jens Zimmermann;SPD;;154;22.02.2024;544;0.010038606;0.008058847;0.0068278066;0.004453232
17181;ID2015421500;11005071;Sabine Grützmacher;BÜNDNIS 90/DIE GRÜNEN;;154;22.02.2024;327;0.008062162;0.008190906;0.0058867023;0.0042233
17182;ID2015421600;11005183;Dr. Volker Redder;FDP;;154;22.02.2024;429;0.015523538;0.0089701805;0.0059910514;0.004569864
17183;ID2015421700;11005049;Sonja Eichwede;SPD;;154;22.02.2024;404;0.008882949;0.021264547;0.0048421277;0.00436114
17184;ID2015421800;11004056;Ansgar Heveling;CDU/CSU;;154;22.02.2024;310;0.0076835584;0.009441136;0.005361802;0.0042991186
17185;ID2015421900;11005228;Dr. Till Steffen;BÜNDNIS 90/DIE GRÜNEN;;154;22.02.2024;181;0.011909798;0.0061386526;0.0042961207;0.004172337
17186;ID2015422000;11005181;Jan Plobner;SPD;;154;22.02.2024;489;0.006734862;0.02546326;0.0074278587;0.0038010676
17187;ID2015422100;11005204;Johannes Schätzl;SPD;;154;22.02.2024;299;0.006998279;0.0916137;0.006195735;0.004987946
17188;ID2015422200;11005125;Jürgen Lenders;FDP;;154;22.02.2024;483;0.008109205;0.009942737;0.005291636;0.0044239173
17189;ID2015422300;11005036;Isabel Cademartori Dujisin;SPD;;154;22.02.2024;462;0.007200751;0.009007796;0.0057439827;0.004919255
17190;ID2015422400;11004103;Thomas Lutze;SPD;;154;22.02.2024;294;0.011979598;0.007929964;0.005414145;0.004727191
17191;ID2015422500;11005052;Martina Englhardt-Kopf;CDU/CSU;;154;22.02.2024;322;0.108920805;0.02650689;0.01421901;0.0070584537
17192;ID2015422600;11004864;Bernd Reuther;FDP;;154;22.02.2024;423;0.07022491;0.0106354235;0.00987414;0.0044402387
17193;ID2015422700;11005221;Dr. Lina Seitzl;SPD;;154;22.02.2024;455;0.0058302763;0.01808991;0.007069702;0.0047109607
17194;ID2015422800;11005247;Dr. Carolin Wagner;SPD;;154;22.02.2024;487;0.0059953053;0.025253873;0.007368812;0.00510152
17195;ID2015422900;11004655;Norbert Maria Altenkamp;CDU/CSU;;154;22.02.2024;793;0.036278207;0.01152499;0.007073189;0.0049198433
17196;ID2015423000;11004241;Stephan Albani;CDU/CSU;;154;22.02.2024;859;0.05333556;0.009899585;0.0052923854;0.008560045
17197;ID2015423100;11005187;Dr. Anja Reinalter;BÜNDNIS 90/DIE GRÜNEN;;154;22.02.2024;568;0.029460035;0.027162237;0.0054465123;0.007791457
17198;ID2014000300;11005193;Thomas Röwekamp;CDU/CSU;;140;29.11.2023;120;0.015935235;0.006155766;0.0042563034;0.0041785915
17199;ID2014000500;11005193;Thomas Röwekamp;CDU/CSU;;140;29.11.2023;76;0.04228176;0.004900446;0.0048174523;0.004322608
17200;ID2014000700;11004962;Dr. Janosch Dahmen;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;83;0.011707671;0.005900448;0.004383179;0.0038539907
17201;ID2014000900;11004962;Dr. Janosch Dahmen;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;91;0.022269942;0.0049234275;0.0053325226;0.0042337338
17202;ID2014001100;11004807;Rüdiger Lucassen;AFD;;140;29.11.2023;94;0.2985534;0.005293478;0.024626615;0.007384531
17203;ID2014001300;11004807;Rüdiger Lucassen;AFD;;140;29.11.2023;69;0.052160062;0.004982405;0.0046038115;0.004136904
17204;ID2014001500;11005010;Johannes Arlt;SPD;;140;29.11.2023;147;0.009098145;0.114599034;0.0057514906;0.00462107
17205;ID2014001700;11005010;Johannes Arlt;SPD;;140;29.11.2023;28;0.013382342;0.008107323;0.0037000487;0.004272426
17206;ID2014001900;11003584;Dr. Gesine Lötzsch;DIE LINKE;;140;29.11.2023;78;0.07044373;0.005651999;0.0038186419;0.0037558018
17207;ID2014002100;11003584;Dr. Gesine Lötzsch;DIE LINKE;;140;29.11.2023;140;0.01706768;0.0060292464;0.0041702613;0.004093675
17208;ID2014002300;11004906;Dr. Marie-Agnes Strack-Zimmermann;FDP;;140;29.11.2023;140;0.11841496;0.005635064;0.0056447024;0.0052622077
17209;ID2014002500;11004906;Dr. Marie-Agnes Strack-Zimmermann;FDP;;140;29.11.2023;114;0.19838229;0.019448493;0.042198237;0.0049225492
17210;ID2014002700;11004409;Tino Sorge;CDU/CSU;;140;29.11.2023;87;0.02077361;0.0060657244;0.00456531;0.0039679357
17211;ID2014002900;11004409;Tino Sorge;CDU/CSU;;140;29.11.2023;126;0.29540625;0.004995598;0.009408175;0.0027751634
17212;ID2014003100;11004892;Martin Sichert;AFD;;140;29.11.2023;65;0.019428913;0.0053387703;0.0049796025;0.004722409
17213;ID2014003300;11005030;Simone Borchardt;CDU/CSU;;140;29.11.2023;116;0.0155027155;0.006267689;0.004227436;0.0037953346
17214;ID2014003500;11004859;Martin Reichardt;AFD;;140;29.11.2023;69;0.013943285;0.0054990407;0.0045550074;0.0034709312
17215;ID2014003700;11004295;Dirk Heidenblut;SPD;;140;29.11.2023;85;0.011723441;0.005984581;0.0038555183;0.0037363824
17216;ID2014003900;11004853;Stephan Pilsinger;CDU/CSU;;140;29.11.2023;103;0.012839708;0.007807744;0.005444055;0.0036125388
17217;ID2014004100;11005136;Kristine Lütke;FDP;;140;29.11.2023;114;0.009807245;0.006687777;0.004354374;0.0038860803
17218;ID2014004300;11004409;Tino Sorge;CDU/CSU;;140;29.11.2023;180;0.10396323;0.005629765;0.00740847;0.0047520837
17219;ID2014004500;11005164;Sara Nanni;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;130;0.020233877;0.0062409984;0.00403293;0.0045803096
17220;ID2014004700;11005164;Sara Nanni;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;44;0.006773172;0.011930887;0.003960871;0.004061807
17221;ID2014004900;11004807;Rüdiger Lucassen;AFD;;140;29.11.2023;66;0.018371131;0.005745619;0.0042221635;0.0039055482
17222;ID2014005100;11004950;Dr. Joe Weingarten;SPD;;140;29.11.2023;41;0.014676716;0.00609825;0.003676339;0.005205226
17223;ID2014005300;11004678;Stephan Brandner;AFD;;140;29.11.2023;102;0.088141;0.0062888777;0.0044504646;0.004342703
17224;ID2014005500;11005265;Kay-Uwe Ziegler;AFD;;140;29.11.2023;148;0.015348551;0.006236167;0.0040288586;0.0047225733
17225;ID2014005700;11005265;Kay-Uwe Ziegler;AFD;;140;29.11.2023;81;0.017475015;0.005497175;0.0038227204;0.00410975
17226;ID2014005900;11004409;Tino Sorge;CDU/CSU;;140;29.11.2023;87;0.0159003;0.0066845356;0.0040188814;0.0050706803
17227;ID2014006100;11004892;Martin Sichert;AFD;;140;29.11.2023;85;0.44881386;0.004935464;0.007957132;0.006112
17228;ID2014006300;11005154;Matthias David Mieves;SPD;;140;29.11.2023;55;0.010103168;0.006745731;0.0044706166;0.0040859343
17229;ID2014006500;11005154;Matthias David Mieves;SPD;;140;29.11.2023;33;0.008083988;0.010257146;0.00579452;0.004447159
17230;ID2014006700;11004181;Kathrin Vogler;DIE LINKE;;140;29.11.2023;101;0.013680889;0.0068897028;0.004224719;0.0043388265
17231;ID2014006900;11004409;Tino Sorge;CDU/CSU;;140;29.11.2023;140;0.013774571;0.006247703;0.0043143467;0.0036560819
17232;ID2014007100;11005073;Ates Gürpinar;DIE LINKE;;140;29.11.2023;112;0.1350365;0.005133645;0.005216496;0.003468904
17233;ID2014007300;11005073;Ates Gürpinar;DIE LINKE;;140;29.11.2023;118;0.17177843;0.007160029;0.020604473;0.004209907
17234;ID2014007500;11005174;Dr. Christos Pantazis;SPD;;140;29.11.2023;84;0.011522716;0.005616115;0.0040770536;0.0039830683
17235;ID2014007700;11004181;Kathrin Vogler;DIE LINKE;;140;29.11.2023;96;0.035472665;0.0049465164;0.004385946;0.004118361
17236;ID2014007900;11004452;Emmi Zeulner;CDU/CSU;;140;29.11.2023;125;0.058674775;0.007746176;0.005138497;0.004420067
17237;ID2014008100;11005248;Johannes Wagner;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;78;0.0110254185;0.0070608617;0.004610836;0.0044100946
17238;ID2014008300;11004327;Dr. Georg Kippels;CDU/CSU;;140;29.11.2023;72;0.019452749;0.0049001495;0.004763418;0.0037329881
17239;ID2014008500;11004773;Dr. Kirsten Kappert-Gonther;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;129;0.011252692;0.008803969;0.00480497;0.0036389453
17240;ID2014008700;11004409;Tino Sorge;CDU/CSU;;140;29.11.2023;106;0.37378994;0.004999272;0.016799256;0.003510137
17241;ID2014008900;11005136;Kristine Lütke;FDP;;140;29.11.2023;118;0.010224939;0.005751043;0.0052492907;0.0043050754
17242;ID2014009100;11005136;Kristine Lütke;FDP;;140;29.11.2023;26;0.0121576935;0.007240384;0.00505427;0.0041785343
17243;ID2014009300;11004950;Dr. Joe Weingarten;SPD;;140;29.11.2023;71;0.011034266;0.005715977;0.0049108705;0.003966806
17244;ID2014009500;11004892;Martin Sichert;AFD;;140;29.11.2023;79;0.01832112;0.0047029085;0.0046317796;0.003895197
17245;ID2014009700;11005053;Robert Farle;FRAKTIONSLOS;;140;29.11.2023;94;0.01364418;0.0059584016;0.0038641498;0.003996992
17246;ID2014009900;11005053;Robert Farle;FRAKTIONSLOS;;140;29.11.2023;91;0.011913805;0.0062231366;0.0038139885;0.0037981933
17247;ID2014010100;11003848;Dr. Petra Sitte;DIE LINKE;;140;29.11.2023;75;0.014518419;0.0057856096;0.00461005;0.0037871166
17248;ID2014010300;11004892;Martin Sichert;AFD;;140;29.11.2023;106;0.016822679;0.006680181;0.0044896216;0.003879641
17249;ID2014010500;11004048;Florian Hahn;CDU/CSU;;140;29.11.2023;131;0.05042087;0.005365906;0.0043534143;0.004008707
17250;ID2014010700;11004048;Florian Hahn;CDU/CSU;;140;29.11.2023;99;0.016869752;0.0055976263;0.003871407;0.0043726573
17251;ID2014010900;11004950;Dr. Joe Weingarten;SPD;;140;29.11.2023;43;0.39548898;0.0045109303;0.011175163;0.0047224485
17252;ID2014011100;11003821;Henning Otte;CDU/CSU;;140;29.11.2023;103;0.18520564;0.0049583986;0.006052341;0.006068788
17253;ID2014011300;11004757;Dr. Christoph Hoffmann;FDP;;140;29.11.2023;50;0.020481281;0.0043195006;0.004293436;0.003990525
17254;ID2014011500;11004859;Martin Reichardt;AFD;;140;29.11.2023;105;0.039819337;0.004961251;0.004976049;0.004235301
17255;ID2014011700;11004800;Jens Lehmann;CDU/CSU;;140;29.11.2023;36;0.024131743;0.005947458;0.003088706;0.0042695566
17256;ID2014011900;11005072;Serap Güler;CDU/CSU;;140;29.11.2023;67;0.01047294;0.0060651526;0.0038147308;0.004521619
17257;ID2014012100;11003638;Jens Spahn;CDU/CSU;;140;29.11.2023;720;0.0929311;0.007241881;0.007930522;0.014868098
17258;ID2014012200;11004921;Markus Töns;SPD;;140;29.11.2023;762;0.038629044;0.0073169633;0.004709281;0.0042093634
17259;ID2014012300;11005099;Dr. Malte Kaufmann;AFD;;140;29.11.2023;651;0.37653822;0.023322012;0.092625275;0.14415237
17260;ID2014012500;11005260;Janine Wissler;DIE LINKE;;140;29.11.2023;771;0.17447059;0.0067261485;0.05693914;0.03581115
17261;ID2014012600;11004786;Dr. Lukas Köhler;FDP;;140;29.11.2023;912;0.034060564;0.013465875;0.004669443;0.012568023
17262;ID2014012700;11003566;Julia Klöckner;CDU/CSU;;140;29.11.2023;773;0.1806913;0.0069762208;0.007968055;0.039098073
17263;ID2014012800;11005062;Manuel Gava;SPD;;140;29.11.2023;954;0.011628451;0.0075486423;0.0045875623;0.004611655
17264;ID2014012900;11005011;Andreas Audretsch;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;871;0.088989854;0.010259733;0.018386176;0.0044761277
17265;ID2014013000;11004763;Reinhard Houben;FDP;;140;29.11.2023;642;0.104052044;0.006057224;0.0063649984;0.0046948106
17266;ID2014013100;11003636;Thomas Silberhorn;CDU/CSU;;140;29.11.2023;715;0.21362932;0.022576438;0.014356486;0.033899423
17267;ID2014013200;11005057;Fabian Funke;SPD;;140;29.11.2023;684;0.18328953;0.006926956;0.035070736;0.00755083
17268;ID2014013300;11005012;Maik Außendorf;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;858;0.06980691;0.020293556;0.008359752;0.0046016807
17269;ID2014013400;11004258;Bernhard Daldrup;SPD;;140;29.11.2023;715;0.008595212;0.008164535;0.005172296;0.0049434784
17270;ID2014013500;11004052;Mechthild Heil;CDU/CSU;;140;29.11.2023;716;0.08572829;0.030117203;0.020053847;0.004880926
17271;ID2014013600;11005197;Kassem Taher Saleh;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;387;0.009990478;0.00868607;0.005101675;0.0051229843
17272;ID2014013700;11005014;Carolin Bachmann;AFD;;140;29.11.2023;532;0.2291612;0.013386875;0.031947777;0.033152793
17273;ID2014013800;11004929;Sandra Weeser;FDP;;140;29.11.2023;604;0.0076306593;0.010113743;0.0053423564;0.00479069
17274;ID2014013900;11004088;Caren Lay;DIE LINKE;;140;29.11.2023;415;0.107370876;0.010698499;0.06545931;0.0046458
17275;ID2014014100;11004779;Michael Kießling;CDU/CSU;;140;29.11.2023;728;0.1476959;0.0071452465;0.007643384;0.006537138
17276;ID2014014200;11005214;Christina-Johanne Schröder;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;427;0.008250355;0.013049396;0.0054133353;0.005011476
17277;ID2014014300;11004061;Thomas Jarzombek;CDU/CSU;;140;29.11.2023;592;0.02201212;0.0076726386;0.004342135;0.0038959496
17278;ID2014014400;11005247;Dr. Carolin Wagner;SPD;;140;29.11.2023;595;0.16530016;0.033594288;0.011427363;0.004926737
17279;ID2014014500;11004768;Dr. Marc Jongen;AFD;;140;29.11.2023;570;0.18898885;0.032561604;0.053685304;0.037514474
17280;ID2014014600;11005113;Laura Kraft;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;985;0.018997302;0.0112841055;0.004641197;0.004208158
17281;ID2014014700;11004041;Nicole Gohlke;DIE LINKE;;140;29.11.2023;505;0.09109958;0.03268087;0.024600727;0.0040295767
17282;ID2014014800;11005220;Dr. Stephan Seiter;FDP;;140;29.11.2023;650;0.008649968;0.013865941;0.0046700053;0.004185799
17283;ID2014014900;11005190;Lars Rohwer;CDU/CSU;;140;29.11.2023;409;0.16519381;0.023153568;0.009054879;0.005736786
17284;ID2014015000;11005221;Dr. Lina Seitzl;SPD;;140;29.11.2023;558;0.020978047;0.052150406;0.012791144;0.004480988
17285;ID2014015100;11004241;Stephan Albani;CDU/CSU;;140;29.11.2023;470;0.014869962;0.0068950253;0.004304617;0.004313142
17286;ID2014015200;11005140;Holger Mann;SPD;;140;29.11.2023;954;0.066475205;0.0070738564;0.004655238;0.004314194
17287;ID2014015300;11004892;Martin Sichert;AFD;;140;29.11.2023;699;0.12151414;0.007673235;0.008011246;0.0054875063
17288;ID2014015400;11005262;Dr. Herbert Wollmann;SPD;;140;29.11.2023;874;0.11542945;0.007541199;0.005513801;0.00476214
17289;ID2014015500;11004409;Tino Sorge;CDU/CSU;;140;29.11.2023;790;0.04655552;0.012629937;0.0076869074;0.005536182
17290;ID2014015600;11005070;Dr. Armin Grau;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;464;0.15926395;0.032107078;0.007828708;0.0071534063
17291;ID2014015700;11004181;Kathrin Vogler;DIE LINKE;;140;29.11.2023;446;0.31756476;0.010649208;0.115772575;0.03945709
17292;ID2014015800;11004095;Lars Lindemann;FDP;;140;29.11.2023;726;0.12983622;0.008375934;0.0052713864;0.0047884984
17293;ID2014015900;11005304;Dirk-Ulrich Mende;SPD;;140;29.11.2023;617;0.050933894;0.03536318;0.0075050346;0.0040988103
17294;ID2014016000;11004853;Stephan Pilsinger;CDU/CSU;;140;29.11.2023;800;0.0321118;0.03369666;0.011695347;0.004187244
17295;ID2014016100;11005248;Johannes Wagner;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;403;0.09870279;0.0077162087;0.007731557;0.016493268
17296;ID2014016200;11005265;Kay-Uwe Ziegler;AFD;;140;29.11.2023;273;0.031852324;0.008670769;0.0042989785;0.0044649104
17297;ID2014016300;11005248;Johannes Wagner;BÜNDNIS 90/DIE GRÜNEN;;140;29.11.2023;17;0.012832115;0.006827925;0.0039532618;0.003791608
17298;ID2016800300;11005263;Mareike Lotte Wulf;CDU/CSU;;168;15.05.2024;138;0.014295996;0.006562562;0.0040793964;0.0035714598
17299;ID2016800500;11005263;Mareike Lotte Wulf;CDU/CSU;;168;15.05.2024;42;0.023411758;0.0058134384;0.0035995743;0.003161043
17300;ID2016800700;11005238;Jens Teutrine;FDP;;168;15.05.2024;153;0.012604281;0.016350659;0.007521771;0.0037332317
17301;ID2016800900;11005238;Jens Teutrine;FDP;;168;15.05.2024;67;0.010980294;0.016924325;0.005253733;0.003694353
17302;ID2016801100;11004900;René Springer;AFD;;168;15.05.2024;161;0.112059556;0.0107356;0.0060621775;0.0039014001
17303;ID2016801300;11004900;René Springer;AFD;;168;15.05.2024;111;0.01860323;0.009003592;0.004034859;0.003171901
17304;ID2016801500;11005137;Dr. Tanja Machalet;SPD;;168;15.05.2024;132;0.008733449;0.075574294;0.015636513;0.005209283
17305;ID2016801700;11005137;Dr. Tanja Machalet;SPD;;168;15.05.2024;53;0.008695295;0.012444;0.005340776;0.0043771924
17306;ID2016801900;11005312;Dr. Franziska Krumwiede-Steiner;BÜNDNIS 90/DIE GRÜNEN;;168;15.05.2024;70;0.011661143;0.013960828;0.0050667785;0.005099543
17307;ID2016802100;11005312;Dr. Franziska Krumwiede-Steiner;BÜNDNIS 90/DIE GRÜNEN;;168;15.05.2024;27;0.011970193;0.010810537;0.0049169203;0.003747446
17308;ID2016802300;11005185;Dr. Markus Reichel;CDU/CSU;;168;15.05.2024;117;0.009168229;0.008501697;0.00475907;0.0050307903
17309;ID2016802500;11005185;Dr. Markus Reichel;CDU/CSU;;168;15.05.2024;120;0.011228675;0.008689702;0.0059667956;0.003972193
17310;ID2016802700;11005108;Annika Klose;SPD;;168;15.05.2024;58;0.011375159;0.006987255;0.003737803;0.0036760934
17311;ID2016802900;11004900;René Springer;AFD;;168;15.05.2024;140;0.0092293555;0.017825926;0.007872818;0.0043939794
17312;ID2016803100;11005004;Stephanie Aeffner;BÜNDNIS 90/DIE GRÜNEN;;168;15.05.2024;61;0.020088132;0.0045917104;0.0033628396;0.003674133
17313;ID2016803300;11004443;Kai Whittaker;CDU/CSU;;168;15.05.2024;83;0.0645344;0.010781157;0.005496406;0.0037502975
17314;ID2016803500;11005106;Dr. Ottilie Klein;CDU/CSU;;168;15.05.2024;67;0.013362675;0.005250524;0.0039410265;0.0043917033
17315;ID2016803700;11004117;Beate Müller-Gemmeke;BÜNDNIS 90/DIE GRÜNEN;;168;15.05.2024;144;0.011084539;0.010966853;0.0050158193;0.0035679406
17316;ID2016803900;11002812;Max Straubinger;CDU/CSU;;168;15.05.2024;112;0.10396205;0.0070751263;0.005915567;0.0034462675
17317;ID2016804100;11004678;Stephan Brandner;AFD;;168;15.05.2024;147;0.14993696;0.0059562935;0.0051775915;0.0041411426
17318;ID2016804300;11004389;Dr. Martin Rosemann;SPD;;168;15.05.2024;106;0.09821829;0.008718787;0.0056271562;0.0046294965
17319;ID2016804500;11002666;Hermann Gröhe;CDU/CSU;;168;15.05.2024;145;0.10667612;0.0966341;0.03161665;0.004285558
17320;ID2016804700;11005220;Dr. Stephan Seiter;FDP;;168;15.05.2024;150;0.009883585;0.007266816;0.005080409;0.005326109
17321;ID2016804900;11005220;Dr. Stephan Seiter;FDP;;168;15.05.2024;59;0.011632394;0.007394986;0.0043068603;0.004866843
17322;ID2016805100;11004443;Kai Whittaker;CDU/CSU;;168;15.05.2024;107;0.107665315;0.005901302;0.0053375084;0.0043954197
17323;ID2016805300;11005263;Mareike Lotte Wulf;CDU/CSU;;168;15.05.2024;80;0.011903145;0.00693665;0.0041529513;0.0046512857
17324;ID2016805400;11005029;Gereon Bollmann;AFD;;168;15.05.2024;190;0.08163106;0.00728284;0.0042230687;0.004145522
